time (s),Vout (V)
853.1E-6,228.3E-6
853.2E-6,223.9E-6
853.2E-6,219.7E-6
853.3E-6,215.6E-6
853.4E-6,211.7E-6
853.5E-6,208.0E-6
853.6E-6,204.4E-6
853.6E-6,201.0E-6
853.7E-6,197.6E-6
853.8E-6,194.4E-6
853.9E-6,191.4E-6
853.9E-6,188.4E-6
854.0E-6,185.5E-6
854.1E-6,182.7E-6
854.2E-6,180.1E-6
854.3E-6,177.5E-6
854.3E-6,175.0E-6
854.4E-6,172.5E-6
854.5E-6,170.2E-6
854.6E-6,167.9E-6
854.6E-6,165.7E-6
854.7E-6,163.6E-6
854.8E-6,161.5E-6
854.9E-6,159.5E-6
855.0E-6,157.6E-6
855.0E-6,155.7E-6
855.1E-6,153.9E-6
855.2E-6,152.1E-6
855.3E-6,150.4E-6
855.3E-6,148.7E-6
855.4E-6,147.1E-6
855.5E-6,145.5E-6
855.6E-6,144.0E-6
855.7E-6,142.5E-6
855.7E-6,141.0E-6
855.8E-6,139.6E-6
855.9E-6,138.2E-6
856.0E-6,136.9E-6
856.1E-6,135.6E-6
856.1E-6,134.3E-6
856.2E-6,133.0E-6
856.3E-6,131.8E-6
856.4E-6,130.7E-6
856.4E-6,129.5E-6
856.5E-6,128.4E-6
856.6E-6,127.3E-6
856.7E-6,126.3E-6
856.8E-6,125.2E-6
856.8E-6,124.2E-6
856.9E-6,123.2E-6
857.0E-6,122.3E-6
857.1E-6,121.3E-6
857.1E-6,120.4E-6
857.2E-6,119.5E-6
857.3E-6,118.7E-6
857.4E-6,117.8E-6
857.5E-6,117.0E-6
857.5E-6,116.2E-6
857.6E-6,115.4E-6
857.7E-6,114.7E-6
857.8E-6,113.9E-6
857.8E-6,113.2E-6
857.9E-6,112.5E-6
858.0E-6,111.7E-6
858.1E-6,111.0E-6
858.2E-6,110.4E-6
858.2E-6,109.7E-6
858.3E-6,109.0E-6
858.4E-6,108.4E-6
858.5E-6,107.8E-6
858.5E-6,107.1E-6
858.6E-6,106.5E-6
858.7E-6,105.9E-6
858.8E-6,105.3E-6
858.9E-6,104.8E-6
858.9E-6,104.2E-6
859.0E-6,103.6E-6
859.1E-6,103.1E-6
859.2E-6,102.6E-6
859.2E-6,102.0E-6
859.3E-6,101.5E-6
859.4E-6,101.0E-6
859.5E-6,100.5E-6
859.6E-6,100.0E-6
859.6E-6,99.55E-6
859.7E-6,99.09E-6
859.8E-6,98.63E-6
859.9E-6,98.17E-6
860.0E-6,97.73E-6
860.0E-6,97.30E-6
860.1E-6,96.87E-6
860.2E-6,96.45E-6
860.3E-6,96.04E-6
860.3E-6,95.64E-6
860.4E-6,95.25E-6
860.5E-6,94.86E-6
860.6E-6,94.48E-6
860.7E-6,94.11E-6
860.7E-6,93.75E-6
860.8E-6,93.39E-6
860.9E-6,93.04E-6
861.0E-6,92.69E-6
861.0E-6,92.36E-6
861.1E-6,92.03E-6
861.2E-6,91.70E-6
861.3E-6,91.39E-6
861.4E-6,91.08E-6
861.4E-6,90.77E-6
861.5E-6,90.48E-6
861.6E-6,90.18E-6
861.7E-6,89.90E-6
861.7E-6,89.62E-6
861.8E-6,89.35E-6
861.9E-6,89.08E-6
862.0E-6,88.82E-6
862.1E-6,88.56E-6
862.1E-6,88.31E-6
862.2E-6,88.06E-6
862.3E-6,87.83E-6
862.4E-6,87.59E-6
862.4E-6,87.36E-6
862.5E-6,87.14E-6
862.6E-6,86.92E-6
862.7E-6,86.71E-6
862.8E-6,86.50E-6
862.8E-6,86.30E-6
862.9E-6,86.10E-6
863.0E-6,85.91E-6
863.1E-6,85.72E-6
863.1E-6,85.54E-6
863.2E-6,85.36E-6
863.3E-6,85.19E-6
863.4E-6,85.02E-6
863.5E-6,84.85E-6
863.5E-6,84.70E-6
863.6E-6,84.54E-6
863.7E-6,84.39E-6
863.8E-6,84.25E-6
863.9E-6,84.11E-6
863.9E-6,83.97E-6
864.0E-6,83.84E-6
864.1E-6,83.71E-6
864.2E-6,83.59E-6
864.2E-6,83.47E-6
864.3E-6,83.35E-6
864.4E-6,83.24E-6
864.5E-6,83.14E-6
864.6E-6,83.04E-6
864.6E-6,82.94E-6
864.7E-6,82.85E-6
864.8E-6,82.76E-6
864.9E-6,82.67E-6
864.9E-6,82.59E-6
865.0E-6,82.52E-6
865.1E-6,82.44E-6
865.2E-6,82.37E-6
865.3E-6,82.31E-6
865.3E-6,82.25E-6
865.4E-6,82.19E-6
865.5E-6,82.14E-6
865.6E-6,82.09E-6
865.6E-6,82.05E-6
865.7E-6,82.01E-6
865.8E-6,81.97E-6
865.9E-6,81.94E-6
866.0E-6,81.91E-6
866.0E-6,81.88E-6
866.1E-6,81.86E-6
866.2E-6,81.84E-6
866.3E-6,81.83E-6
866.3E-6,81.82E-6
866.4E-6,81.82E-6
866.5E-6,81.82E-6
866.6E-6,81.82E-6
866.7E-6,81.82E-6
866.7E-6,81.83E-6
866.8E-6,81.85E-6
866.9E-6,81.87E-6
867.0E-6,81.89E-6
867.0E-6,81.91E-6
867.1E-6,81.94E-6
867.2E-6,81.98E-6
867.3E-6,82.01E-6
867.4E-6,82.05E-6
867.4E-6,82.10E-6
867.5E-6,82.15E-6
867.6E-6,82.20E-6
867.7E-6,82.26E-6
867.8E-6,82.32E-6
867.8E-6,82.38E-6
867.9E-6,82.45E-6
868.0E-6,82.52E-6
868.1E-6,82.60E-6
868.1E-6,82.68E-6
868.2E-6,82.77E-6
868.3E-6,82.86E-6
868.4E-6,82.95E-6
868.5E-6,83.04E-6
868.5E-6,83.15E-6
868.6E-6,83.25E-6
868.7E-6,83.36E-6
868.8E-6,83.47E-6
868.8E-6,83.59E-6
868.9E-6,83.71E-6
869.0E-6,83.84E-6
869.1E-6,83.97E-6
869.2E-6,84.10E-6
869.2E-6,84.24E-6
869.3E-6,84.38E-6
869.4E-6,84.53E-6
869.5E-6,84.68E-6
869.5E-6,84.84E-6
869.6E-6,85.00E-6
869.7E-6,85.17E-6
869.8E-6,85.34E-6
869.9E-6,85.51E-6
869.9E-6,85.69E-6
870.0E-6,85.87E-6
870.1E-6,86.06E-6
870.2E-6,86.25E-6
870.2E-6,86.45E-6
870.3E-6,86.65E-6
870.4E-6,86.86E-6
870.5E-6,87.07E-6
870.6E-6,87.29E-6
870.6E-6,87.51E-6
870.7E-6,87.74E-6
870.8E-6,87.97E-6
870.9E-6,88.21E-6
870.9E-6,88.45E-6
871.0E-6,88.70E-6
871.1E-6,88.95E-6
871.2E-6,89.21E-6
871.3E-6,89.47E-6
871.3E-6,89.74E-6
871.4E-6,90.01E-6
871.5E-6,90.29E-6
871.6E-6,90.58E-6
871.7E-6,90.87E-6
871.7E-6,91.17E-6
871.8E-6,91.47E-6
871.9E-6,91.78E-6
872.0E-6,92.09E-6
872.0E-6,92.41E-6
872.1E-6,92.74E-6
872.2E-6,93.07E-6
872.3E-6,93.41E-6
872.4E-6,93.75E-6
872.4E-6,94.11E-6
872.5E-6,94.46E-6
872.6E-6,94.83E-6
872.7E-6,95.20E-6
872.7E-6,95.58E-6
872.8E-6,95.96E-6
872.9E-6,96.35E-6
873.0E-6,96.75E-6
873.1E-6,97.16E-6
873.1E-6,97.57E-6
873.2E-6,97.99E-6
873.3E-6,98.42E-6
873.4E-6,98.85E-6
873.4E-6,99.30E-6
873.5E-6,99.75E-6
873.6E-6,100.2E-6
873.7E-6,100.7E-6
873.8E-6,101.1E-6
873.8E-6,101.6E-6
873.9E-6,102.1E-6
874.0E-6,102.6E-6
874.1E-6,103.1E-6
874.1E-6,103.6E-6
874.2E-6,104.2E-6
874.3E-6,104.7E-6
874.4E-6,105.2E-6
874.5E-6,105.8E-6
874.5E-6,106.3E-6
874.6E-6,106.9E-6
874.7E-6,107.5E-6
874.8E-6,108.1E-6
874.8E-6,108.7E-6
874.9E-6,109.3E-6
875.0E-6,109.9E-6
875.1E-6,110.5E-6
875.2E-6,111.2E-6
875.2E-6,111.8E-6
875.3E-6,112.5E-6
875.4E-6,113.2E-6
875.5E-6,113.8E-6
875.6E-6,114.5E-6
875.6E-6,115.2E-6
875.7E-6,116.0E-6
875.8E-6,116.7E-6
875.9E-6,117.4E-6
875.9E-6,118.2E-6
876.0E-6,119.0E-6
876.1E-6,119.7E-6
876.2E-6,120.5E-6
876.3E-6,121.3E-6
876.3E-6,122.1E-6
876.4E-6,123.0E-6
876.5E-6,123.8E-6
876.6E-6,124.7E-6
876.6E-6,125.6E-6
876.7E-6,126.4E-6
876.8E-6,127.3E-6
876.9E-6,128.3E-6
877.0E-6,129.2E-6
877.0E-6,130.1E-6
877.1E-6,131.1E-6
877.2E-6,132.1E-6
877.3E-6,133.1E-6
877.3E-6,134.1E-6
877.4E-6,135.1E-6
877.5E-6,136.2E-6
877.6E-6,137.2E-6
877.7E-6,138.3E-6
877.7E-6,139.4E-6
877.8E-6,140.5E-6
877.9E-6,141.7E-6
878.0E-6,142.8E-6
878.0E-6,144.0E-6
878.1E-6,145.2E-6
878.2E-6,146.4E-6
878.3E-6,147.6E-6
878.4E-6,148.9E-6
878.4E-6,150.1E-6
878.5E-6,151.4E-6
878.6E-6,152.8E-6
878.7E-6,154.1E-6
878.7E-6,155.5E-6
878.8E-6,156.8E-6
878.9E-6,158.2E-6
879.0E-6,159.7E-6
879.1E-6,161.1E-6
879.1E-6,162.6E-6
879.2E-6,164.1E-6
879.3E-6,165.6E-6
879.4E-6,167.2E-6
879.5E-6,168.8E-6
879.5E-6,170.4E-6
879.6E-6,172.0E-6
879.7E-6,173.7E-6
879.8E-6,175.4E-6
879.8E-6,177.1E-6
879.9E-6,178.8E-6
880.0E-6,180.6E-6
880.1E-6,182.4E-6
880.2E-6,184.3E-6
880.2E-6,186.1E-6
880.3E-6,188.0E-6
880.4E-6,190.0E-6
880.5E-6,191.9E-6
880.5E-6,193.9E-6
880.6E-6,196.0E-6
880.7E-6,198.0E-6
880.8E-6,200.2E-6
880.9E-6,202.3E-6
880.9E-6,204.5E-6
881.0E-6,206.7E-6
881.1E-6,208.9E-6
881.2E-6,211.2E-6
881.2E-6,213.6E-6
881.3E-6,215.9E-6
881.4E-6,218.3E-6
881.5E-6,220.8E-6
881.6E-6,223.3E-6
881.6E-6,225.8E-6
881.7E-6,228.4E-6
881.8E-6,231.0E-6
881.9E-6,233.7E-6
881.9E-6,236.4E-6
882.0E-6,239.2E-6
882.1E-6,242.0E-6
882.2E-6,244.9E-6
882.3E-6,247.8E-6
882.3E-6,250.7E-6
882.4E-6,253.7E-6
882.5E-6,256.8E-6
882.6E-6,259.9E-6
882.6E-6,263.1E-6
882.7E-6,266.3E-6
882.8E-6,269.6E-6
882.9E-6,272.9E-6
883.0E-6,276.3E-6
883.0E-6,279.8E-6
883.1E-6,283.3E-6
883.2E-6,286.9E-6
883.3E-6,290.5E-6
883.4E-6,294.2E-6
883.4E-6,298.0E-6
883.5E-6,301.8E-6
883.6E-6,305.7E-6
883.7E-6,309.7E-6
883.7E-6,313.7E-6
883.8E-6,317.8E-6
883.9E-6,322.0E-6
884.0E-6,326.2E-6
884.1E-6,330.5E-6
884.1E-6,334.9E-6
884.2E-6,339.4E-6
884.3E-6,344.0E-6
884.4E-6,348.6E-6
884.4E-6,353.3E-6
884.5E-6,358.1E-6
884.6E-6,363.0E-6
884.7E-6,367.9E-6
884.8E-6,373.0E-6
884.8E-6,378.1E-6
884.9E-6,383.3E-6
885.0E-6,388.6E-6
885.1E-6,394.1E-6
885.1E-6,399.6E-6
885.2E-6,405.2E-6
885.3E-6,410.9E-6
885.4E-6,416.7E-6
885.5E-6,422.6E-6
885.5E-6,428.6E-6
885.6E-6,434.7E-6
885.7E-6,440.9E-6
885.8E-6,447.2E-6
885.8E-6,453.6E-6
885.9E-6,460.2E-6
886.0E-6,466.8E-6
886.1E-6,473.6E-6
886.2E-6,480.5E-6
886.2E-6,487.5E-6
886.3E-6,494.6E-6
886.4E-6,501.9E-6
886.5E-6,509.3E-6
886.5E-6,516.8E-6
886.6E-6,524.4E-6
886.7E-6,532.2E-6
886.8E-6,540.1E-6
886.9E-6,548.2E-6
886.9E-6,556.4E-6
887.0E-6,564.7E-6
887.1E-6,573.2E-6
887.2E-6,581.8E-6
887.3E-6,590.6E-6
887.3E-6,599.6E-6
887.4E-6,608.6E-6
887.5E-6,617.9E-6
887.6E-6,627.3E-6
887.6E-6,636.9E-6
887.7E-6,646.6E-6
887.8E-6,656.5E-6
887.9E-6,666.6E-6
888.0E-6,676.9E-6
888.0E-6,687.3E-6
888.1E-6,697.9E-6
888.2E-6,708.8E-6
888.3E-6,719.8E-6
888.3E-6,731.0E-6
888.4E-6,742.3E-6
888.5E-6,753.9E-6
888.6E-6,765.7E-6
888.7E-6,777.7E-6
888.7E-6,789.9E-6
888.8E-6,802.3E-6
888.9E-6,815.0E-6
889.0E-6,827.9E-6
889.0E-6,840.9E-6
889.1E-6,854.3E-6
889.2E-6,867.8E-6
889.3E-6,881.6E-6
889.4E-6,895.6E-6
889.4E-6,909.9E-6
889.5E-6,924.5E-6
889.6E-6,939.2E-6
889.7E-6,954.3E-6
889.7E-6,969.6E-6
889.8E-6,985.2E-6
889.9E-6,1.001E-3
890.0E-6,1.017E-3
890.1E-6,1.034E-3
890.1E-6,1.050E-3
890.2E-6,1.067E-3
890.3E-6,1.085E-3
890.4E-6,1.102E-3
890.4E-6,1.120E-3
890.5E-6,1.139E-3
890.6E-6,1.157E-3
890.7E-6,1.176E-3
890.8E-6,1.195E-3
890.8E-6,1.215E-3
890.9E-6,1.235E-3
891.0E-6,1.255E-3
891.1E-6,1.276E-3
891.2E-6,1.297E-3
891.2E-6,1.318E-3
891.3E-6,1.340E-3
891.4E-6,1.362E-3
891.5E-6,1.385E-3
891.5E-6,1.408E-3
891.6E-6,1.432E-3
891.7E-6,1.455E-3
891.8E-6,1.480E-3
891.9E-6,1.505E-3
891.9E-6,1.530E-3
892.0E-6,1.556E-3
892.1E-6,1.582E-3
892.2E-6,1.608E-3
892.2E-6,1.635E-3
892.3E-6,1.663E-3
892.4E-6,1.691E-3
892.5E-6,1.720E-3
892.6E-6,1.749E-3
892.6E-6,1.779E-3
892.7E-6,1.809E-3
892.8E-6,1.840E-3
892.9E-6,1.872E-3
892.9E-6,1.904E-3
893.0E-6,1.937E-3
893.1E-6,1.970E-3
893.2E-6,2.004E-3
893.3E-6,2.039E-3
893.3E-6,2.074E-3
893.4E-6,2.110E-3
893.5E-6,2.147E-3
893.6E-6,2.184E-3
893.6E-6,2.222E-3
893.7E-6,2.261E-3
893.8E-6,2.301E-3
893.9E-6,2.341E-3
894.0E-6,2.383E-3
894.0E-6,2.425E-3
894.1E-6,2.468E-3
894.2E-6,2.512E-3
894.3E-6,2.557E-3
894.3E-6,2.602E-3
894.4E-6,2.649E-3
894.5E-6,2.696E-3
894.6E-6,2.745E-3
894.7E-6,2.795E-3
894.7E-6,2.845E-3
894.8E-6,2.897E-3
894.9E-6,2.950E-3
895.0E-6,3.004E-3
895.1E-6,3.059E-3
895.1E-6,3.116E-3
895.2E-6,3.173E-3
895.3E-6,3.232E-3
895.4E-6,3.292E-3
895.4E-6,3.354E-3
895.5E-6,3.417E-3
895.6E-6,3.481E-3
895.7E-6,3.547E-3
895.8E-6,3.615E-3
895.8E-6,3.684E-3
895.9E-6,3.754E-3
896.0E-6,3.827E-3
896.1E-6,3.901E-3
896.1E-6,3.976E-3
896.2E-6,4.054E-3
896.3E-6,4.134E-3
896.4E-6,4.216E-3
896.5E-6,4.299E-3
896.5E-6,4.385E-3
896.6E-6,4.473E-3
896.7E-6,4.563E-3
896.8E-6,4.656E-3
896.8E-6,4.751E-3
896.9E-6,4.849E-3
897.0E-6,4.950E-3
897.1E-6,5.053E-3
897.2E-6,5.159E-3
897.2E-6,5.268E-3
897.3E-6,5.380E-3
897.4E-6,5.496E-3
897.5E-6,5.615E-3
897.5E-6,5.737E-3
897.6E-6,5.863E-3
897.7E-6,5.993E-3
897.8E-6,6.127E-3
897.9E-6,6.265E-3
897.9E-6,6.408E-3
898.0E-6,6.555E-3
898.1E-6,6.708E-3
898.2E-6,6.865E-3
898.2E-6,7.028E-3
898.3E-6,7.196E-3
898.4E-6,7.370E-3
898.5E-6,7.551E-3
898.6E-6,7.738E-3
898.6E-6,7.931E-3
898.7E-6,8.133E-3
898.8E-6,8.342E-3
898.9E-6,8.559E-3
899.0E-6,8.784E-3
899.0E-6,9.019E-3
899.1E-6,9.264E-3
899.2E-6,9.519E-3
899.3E-6,9.784E-3
899.3E-6,10.06E-3
899.4E-6,10.35E-3
899.5E-6,10.65E-3
899.6E-6,10.97E-3
899.7E-6,11.30E-3
899.7E-6,11.65E-3
899.8E-6,12.01E-3
899.9E-6,12.40E-3
900.0E-6,12.80E-3
900.0E-6,13.22E-3
900.1E-6,13.67E-3
900.2E-6,14.14E-3
900.3E-6,14.63E-3
900.4E-6,15.15E-3
900.4E-6,15.71E-3
900.5E-6,16.29E-3
900.6E-6,16.91E-3
900.7E-6,17.57E-3
900.7E-6,18.27E-3
900.8E-6,19.01E-3
900.9E-6,19.79E-3
901.0E-6,20.63E-3
901.1E-6,21.52E-3
901.1E-6,22.47E-3
901.2E-6,23.48E-3
901.3E-6,24.56E-3
901.4E-6,25.70E-3
901.4E-6,26.92E-3
901.5E-6,28.22E-3
901.6E-6,29.60E-3
901.7E-6,31.06E-3
901.8E-6,32.61E-3
901.8E-6,34.25E-3
901.9E-6,35.97E-3
902.0E-6,37.77E-3
902.1E-6,39.65E-3
902.1E-6,41.61E-3
902.2E-6,43.63E-3
902.3E-6,45.71E-3
902.4E-6,47.84E-3
902.5E-6,49.99E-3
902.5E-6,52.17E-3
902.6E-6,54.35E-3
902.7E-6,56.53E-3
902.8E-6,58.68E-3
902.9E-6,60.80E-3
902.9E-6,62.87E-3
903.0E-6,64.88E-3
903.1E-6,66.83E-3
903.2E-6,68.70E-3
903.2E-6,70.48E-3
903.3E-6,72.17E-3
903.4E-6,73.75E-3
903.5E-6,75.23E-3
903.6E-6,76.60E-3
903.6E-6,77.85E-3
903.7E-6,78.98E-3
903.8E-6,79.98E-3
903.9E-6,80.85E-3
903.9E-6,81.57E-3
904.0E-6,82.15E-3
904.1E-6,82.57E-3
904.2E-6,82.82E-3
904.3E-6,82.90E-3
904.3E-6,82.80E-3
904.4E-6,82.51E-3
904.5E-6,82.01E-3
904.6E-6,81.29E-3
904.6E-6,80.34E-3
904.7E-6,79.12E-3
904.8E-6,77.58E-3
904.9E-6,75.64E-3
905.0E-6,73.14E-3
905.0E-6,69.83E-3
905.1E-6,65.38E-3
905.2E-6,59.05E-3
905.3E-6,49.67E-3
905.3E-6,35.86E-3
905.4E-6,18.50E-3
905.5E-6,5.749E-3
905.6E-6,1.356E-3
905.7E-6,446.4E-6
905.7E-6,295.2E-6
905.8E-6,266.6E-6
905.9E-6,257.7E-6
906.0E-6,252.5E-6
906.0E-6,247.8E-6
906.1E-6,242.9E-6
906.2E-6,238.0E-6
906.3E-6,233.2E-6
906.4E-6,228.6E-6
906.4E-6,224.2E-6
906.5E-6,219.9E-6
906.6E-6,215.9E-6
906.7E-6,212.0E-6
906.8E-6,208.2E-6
906.8E-6,204.6E-6
906.9E-6,201.2E-6
907.0E-6,197.8E-6
907.1E-6,194.6E-6
907.1E-6,191.5E-6
907.2E-6,188.6E-6
907.3E-6,185.7E-6
907.4E-6,182.9E-6
907.5E-6,180.2E-6
907.5E-6,177.6E-6
907.6E-6,175.1E-6
907.7E-6,172.7E-6
907.8E-6,170.3E-6
907.8E-6,168.1E-6
907.9E-6,165.9E-6
908.0E-6,163.7E-6
908.1E-6,161.7E-6
908.2E-6,159.7E-6
908.2E-6,157.7E-6
908.3E-6,155.8E-6
908.4E-6,154.0E-6
908.5E-6,152.2E-6
908.5E-6,150.5E-6
908.6E-6,148.8E-6
908.7E-6,147.2E-6
908.8E-6,145.6E-6
908.9E-6,144.0E-6
908.9E-6,142.5E-6
909.0E-6,141.1E-6
909.1E-6,139.7E-6
909.2E-6,138.3E-6
909.2E-6,136.9E-6
909.3E-6,135.6E-6
909.4E-6,134.4E-6
909.5E-6,133.1E-6
909.6E-6,131.9E-6
909.6E-6,130.7E-6
909.7E-6,129.6E-6
909.8E-6,128.5E-6
909.9E-6,127.4E-6
909.9E-6,126.3E-6
910.0E-6,125.3E-6
910.1E-6,124.3E-6
910.2E-6,123.3E-6
910.3E-6,122.3E-6
910.3E-6,121.4E-6
910.4E-6,120.5E-6
910.5E-6,119.6E-6
910.6E-6,118.7E-6
910.7E-6,117.9E-6
910.7E-6,117.1E-6
910.8E-6,116.2E-6
910.9E-6,115.5E-6
911.0E-6,114.7E-6
911.0E-6,114.0E-6
911.1E-6,113.2E-6
911.2E-6,112.5E-6
911.3E-6,111.8E-6
911.4E-6,111.1E-6
911.4E-6,110.4E-6
911.5E-6,109.7E-6
911.6E-6,109.1E-6
911.7E-6,108.4E-6
911.7E-6,107.8E-6
911.8E-6,107.2E-6
911.9E-6,106.6E-6
912.0E-6,106.0E-6
912.1E-6,105.4E-6
912.1E-6,104.8E-6
912.2E-6,104.2E-6
912.3E-6,103.7E-6
912.4E-6,103.1E-6
912.4E-6,102.6E-6
912.5E-6,102.1E-6
912.6E-6,101.6E-6
912.7E-6,101.0E-6
912.8E-6,100.5E-6
912.8E-6,100.1E-6
912.9E-6,99.58E-6
913.0E-6,99.12E-6
913.1E-6,98.66E-6
913.1E-6,98.20E-6
913.2E-6,97.76E-6
913.3E-6,97.33E-6
913.4E-6,96.90E-6
913.5E-6,96.48E-6
913.5E-6,96.07E-6
913.6E-6,95.67E-6
913.7E-6,95.27E-6
913.8E-6,94.89E-6
913.8E-6,94.51E-6
913.9E-6,94.13E-6
914.0E-6,93.77E-6
914.1E-6,93.41E-6
914.2E-6,93.06E-6
914.2E-6,92.72E-6
914.3E-6,92.38E-6
914.4E-6,92.05E-6
914.5E-6,91.73E-6
914.6E-6,91.41E-6
914.6E-6,91.10E-6
914.7E-6,90.79E-6
914.8E-6,90.49E-6
914.9E-6,90.20E-6
914.9E-6,89.92E-6
915.0E-6,89.64E-6
915.1E-6,89.36E-6
915.2E-6,89.10E-6
915.3E-6,88.83E-6
915.3E-6,88.58E-6
915.4E-6,88.33E-6
915.5E-6,88.08E-6
915.6E-6,87.84E-6
915.6E-6,87.61E-6
915.7E-6,87.38E-6
915.8E-6,87.15E-6
915.9E-6,86.94E-6
916.0E-6,86.72E-6
916.0E-6,86.51E-6
916.1E-6,86.31E-6
916.2E-6,86.11E-6
916.3E-6,85.92E-6
916.3E-6,85.73E-6
916.4E-6,85.55E-6
916.5E-6,85.37E-6
916.6E-6,85.20E-6
916.7E-6,85.03E-6
916.7E-6,84.87E-6
916.8E-6,84.71E-6
916.9E-6,84.55E-6
917.0E-6,84.40E-6
917.0E-6,84.26E-6
917.1E-6,84.11E-6
917.2E-6,83.98E-6
917.3E-6,83.85E-6
917.4E-6,83.72E-6
917.4E-6,83.60E-6
917.5E-6,83.48E-6
917.6E-6,83.36E-6
917.7E-6,83.25E-6
917.7E-6,83.15E-6
917.8E-6,83.04E-6
917.9E-6,82.95E-6
918.0E-6,82.85E-6
918.1E-6,82.76E-6
918.1E-6,82.68E-6
918.2E-6,82.60E-6
918.3E-6,82.52E-6
918.4E-6,82.45E-6
918.5E-6,82.38E-6
918.5E-6,82.31E-6
918.6E-6,82.25E-6
918.7E-6,82.20E-6
918.8E-6,82.14E-6
918.8E-6,82.09E-6
918.9E-6,82.05E-6
919.0E-6,82.01E-6
919.1E-6,81.97E-6
919.2E-6,81.94E-6
919.2E-6,81.91E-6
919.3E-6,81.88E-6
919.4E-6,81.86E-6
919.5E-6,81.85E-6
919.5E-6,81.83E-6
919.6E-6,81.82E-6
919.7E-6,81.82E-6
919.8E-6,81.82E-6
919.9E-6,81.82E-6
919.9E-6,81.82E-6
920.0E-6,81.83E-6
920.1E-6,81.85E-6
920.2E-6,81.86E-6
920.2E-6,81.89E-6
920.3E-6,81.91E-6
920.4E-6,81.94E-6
920.5E-6,81.97E-6
920.6E-6,82.01E-6
920.6E-6,82.05E-6
920.7E-6,82.10E-6
920.8E-6,82.14E-6
920.9E-6,82.20E-6
920.9E-6,82.25E-6
921.0E-6,82.31E-6
921.1E-6,82.38E-6
921.2E-6,82.45E-6
921.3E-6,82.52E-6
921.3E-6,82.60E-6
921.4E-6,82.68E-6
921.5E-6,82.76E-6
921.6E-6,82.85E-6
921.6E-6,82.94E-6
921.7E-6,83.04E-6
921.8E-6,83.14E-6
921.9E-6,83.24E-6
922.0E-6,83.35E-6
922.0E-6,83.47E-6
922.1E-6,83.58E-6
922.2E-6,83.70E-6
922.3E-6,83.83E-6
922.4E-6,83.96E-6
922.4E-6,84.09E-6
922.5E-6,84.23E-6
922.6E-6,84.38E-6
922.7E-6,84.52E-6
922.7E-6,84.67E-6
922.8E-6,84.83E-6
922.9E-6,84.99E-6
923.0E-6,85.16E-6
923.1E-6,85.32E-6
923.1E-6,85.50E-6
923.2E-6,85.68E-6
923.3E-6,85.86E-6
923.4E-6,86.05E-6
923.4E-6,86.24E-6
923.5E-6,86.44E-6
923.6E-6,86.64E-6
923.7E-6,86.85E-6
923.8E-6,87.06E-6
923.8E-6,87.27E-6
923.9E-6,87.50E-6
924.0E-6,87.72E-6
924.1E-6,87.95E-6
924.1E-6,88.19E-6
924.2E-6,88.43E-6
924.3E-6,88.68E-6
924.4E-6,88.93E-6
924.5E-6,89.19E-6
924.5E-6,89.45E-6
924.6E-6,89.72E-6
924.7E-6,89.99E-6
924.8E-6,90.27E-6
924.8E-6,90.56E-6
924.9E-6,90.85E-6
925.0E-6,91.15E-6
925.1E-6,91.45E-6
925.2E-6,91.76E-6
925.2E-6,92.07E-6
925.3E-6,92.39E-6
925.4E-6,92.72E-6
925.5E-6,93.05E-6
925.5E-6,93.39E-6
925.6E-6,93.73E-6
925.7E-6,94.08E-6
925.8E-6,94.44E-6
925.9E-6,94.81E-6
925.9E-6,95.18E-6
926.0E-6,95.55E-6
926.1E-6,95.94E-6
926.2E-6,96.33E-6
926.3E-6,96.73E-6
926.3E-6,97.13E-6
926.4E-6,97.54E-6
926.5E-6,97.96E-6
926.6E-6,98.39E-6
926.6E-6,98.83E-6
926.7E-6,99.27E-6
926.8E-6,99.72E-6
926.9E-6,100.2E-6
927.0E-6,100.6E-6
927.0E-6,101.1E-6
927.1E-6,101.6E-6
927.2E-6,102.1E-6
927.3E-6,102.6E-6
927.3E-6,103.1E-6
927.4E-6,103.6E-6
927.5E-6,104.1E-6
927.6E-6,104.7E-6
927.7E-6,105.2E-6
927.7E-6,105.8E-6
927.8E-6,106.3E-6
927.9E-6,106.9E-6
928.0E-6,107.5E-6
928.0E-6,108.0E-6
928.1E-6,108.6E-6
928.2E-6,109.3E-6
928.3E-6,109.9E-6
928.4E-6,110.5E-6
928.4E-6,111.1E-6
928.5E-6,111.8E-6
928.6E-6,112.4E-6
928.7E-6,113.1E-6
928.7E-6,113.8E-6
928.8E-6,114.5E-6
928.9E-6,115.2E-6
929.0E-6,115.9E-6
929.1E-6,116.6E-6
929.1E-6,117.4E-6
929.2E-6,118.1E-6
929.3E-6,118.9E-6
929.4E-6,119.7E-6
929.4E-6,120.5E-6
929.5E-6,121.3E-6
929.6E-6,122.1E-6
929.7E-6,122.9E-6
929.8E-6,123.8E-6
929.8E-6,124.6E-6
929.9E-6,125.5E-6
930.0E-6,126.4E-6
930.1E-6,127.3E-6
930.2E-6,128.2E-6
930.2E-6,129.1E-6
930.3E-6,130.1E-6
930.4E-6,131.0E-6
930.5E-6,132.0E-6
930.5E-6,133.0E-6
930.6E-6,134.0E-6
930.7E-6,135.1E-6
930.8E-6,136.1E-6
930.9E-6,137.2E-6
930.9E-6,138.2E-6
